sub_exp,trial,trail_type,dist_m,lateral_dev_m,modality,snr_db,trail_lost_all_four,elapsed_s,led_pwm,s0,s1,s2,s3,gas_adc,ambient_pct,switchover_latency_s,continued_following_or_trail_any
A_straight,1,straight,0.0,0.0004,optical,44.01,False,0.02,,2606.8,2597.9,2602.1,2634.3,0.0,0.0,,
A_straight,1,straight,0.1,0.0002,optical,48.15,False,1.52,,2621.0,2597.9,2602.1,2603.7,0.0,0.0,,
A_straight,1,straight,0.2,0.0001,optical,47.62,False,3.1,,2584.6,2597.9,2602.1,2579.4,0.0,0.0,,
A_straight,1,straight,0.3,0.0008,optical,40.59,False,4.75,,2567.4,2597.9,2602.1,2626.5,0.0,0.0,,
A_straight,1,straight,0.4,0.0006,optical,42.58,False,5.84,,2562.2,2597.9,2602.1,2601.6,0.0,0.0,,
A_straight,1,straight,0.5,0.0001,optical,46.95,False,6.91,,2579.0,2597.9,2602.1,2581.3,0.0,0.0,,
A_straight,1,straight,0.6,0.0003,optical,48.0,False,7.99,,2604.6,2597.9,2602.1,2581.6,0.0,0.0,,
A_straight,1,straight,0.7,0.0002,optical,48.15,False,9.05,,2621.1,2597.9,2602.1,2604.1,0.0,0.0,,
A_straight,1,straight,0.8,0.0002,optical,46.15,False,10.16,,2615.9,2597.9,2602.1,2625.9,0.0,0.0,,
A_straight,1,straight,0.9,0.0006,optical,42.35,False,11.26,,2596.1,2597.9,2602.1,2638.2,0.0,0.0,,
A_straight,1,straight,1.0,0.0008,optical,40.56,False,12.33,,2570.8,2597.9,2602.1,2630.4,0.0,0.0,,
A_straight,1,straight,1.1,0.0006,optical,42.08,False,13.4,,2561.6,2597.9,2602.1,2605.6,0.0,0.0,,
A_straight,1,straight,1.2,0.0002,optical,46.04,False,14.49,,2573.9,2597.9,2602.1,2584.2,0.0,0.0,,
A_straight,1,straight,1.3,0.0003,optical,48.06,False,15.56,,2601.1,2597.9,2602.1,2580.2,0.0,0.0,,
A_straight,1,straight,1.4,0.0003,optical,48.06,False,16.64,,2619.2,2597.9,2602.1,2597.1,0.0,0.0,,
A_straight,1,straight,1.5,0.0,optical,47.15,False,17.74,,2619.1,2597.9,2602.1,2620.0,0.0,0.0,,
A_straight,1,straight,1.6,0.0005,optical,42.82,False,18.82,,2599.6,2597.9,2602.1,2637.4,0.0,0.0,,
A_straight,1,straight,1.7,0.0008,optical,40.61,False,19.89,,2573.8,2597.9,2602.1,2632.8,0.0,0.0,,
A_straight,1,straight,1.8,0.0007,optical,41.27,False,21.0,,2561.9,2597.9,2602.1,2613.8,0.0,0.0,,
A_straight,1,straight,1.9,0.0004,optical,44.34,False,22.1,,2567.0,2597.9,2602.1,2591.2,0.0,0.0,,
A_straight,1,straight,2.0,0.0001,optical,47.77,False,23.2,,2586.3,2597.9,2602.1,2579.0,0.0,0.0,,
A_straight,1,straight,2.1,0.0003,optical,47.97,False,24.32,,2605.9,2597.9,2602.1,2582.3,0.0,0.0,,
A_straight,1,straight,2.2,0.0002,optical,48.14,False,25.4,,2621.0,2597.9,2602.1,2603.2,0.0,0.0,,
A_straight,1,straight,2.3,0.0002,optical,45.85,False,26.48,,2614.9,2597.9,2602.1,2627.3,0.0,0.0,,
A_straight,1,straight,2.4,0.0007,optical,41.69,False,27.55,,2590.3,2597.9,2602.1,2638.5,0.0,0.0,,
A_straight,1,straight,2.5,0.0008,optical,40.56,False,28.66,,2569.8,2597.9,2602.1,2629.3,0.0,0.0,,
A_straight,1,straight,2.6,0.0006,optical,42.08,False,29.74,,2561.6,2597.9,2602.1,2605.6,0.0,0.0,,
A_straight,1,straight,2.7,0.0002,optical,46.0,False,30.83,,2573.7,2597.9,2602.1,2584.3,0.0,0.0,,
A_straight,1,straight,2.8,0.0002,optical,48.1,False,31.92,,2596.6,2597.9,2602.1,2579.0,0.0,0.0,,
A_straight,1,straight,2.9,0.0003,optical,48.03,False,32.99,,2618.5,2597.9,2602.1,2595.7,0.0,0.0,,
A_straight,1,straight,3.0,0.0,optical,47.16,False,34.08,,2619.2,2597.9,2602.1,2620.0,0.0,0.0,,
B_curved,1,curved,0.0,0.0002,optical,48.13,False,0.02,,2594.8,2597.8,2602.2,2578.8,0.0,0.0,,
B_curved,1,curved,0.1,0.0002,optical,50.38,False,1.07,,2614.9,2596.9,2603.1,2600.0,0.0,0.0,,
