sub_exp,trial,trail_type,dist_m,lateral_dev_m,modality,snr_db,trail_lost_all_four,elapsed_s,led_pwm,s0,s1,s2,s3,gas_adc,ambient_pct,switchover_latency_s,continued_following_or_trail_any
A_straight,1,straight,0.0,0.0002,optical,48.13,False,0.03,,2621.3,2597.9,2602.1,2606.2,0.0,0.0,,
A_straight,1,straight,0.1,0.0003,optical,44.42,False,1.08,,2608.8,2597.9,2602.1,2633.0,0.0,0.0,,
A_straight,1,straight,0.2,0.0008,optical,40.98,False,2.15,,2581.6,2597.9,2602.1,2636.9,0.0,0.0,,
A_straight,1,straight,0.3,0.0008,optical,41.09,False,3.21,,2562.4,2597.9,2602.1,2616.2,0.0,0.0,,
A_straight,1,straight,0.4,0.0006,optical,42.3,False,4.38,,2561.8,2597.9,2602.1,2603.8,0.0,0.0,,
A_straight,1,straight,0.5,0.0004,optical,44.02,False,5.56,,2565.9,2597.9,2602.1,2592.8,0.0,0.0,,
A_straight,1,straight,0.6,0.0001,optical,47.68,False,6.65,,2585.2,2597.9,2602.1,2579.2,0.0,0.0,,
A_straight,1,straight,0.7,0.0,optical,47.25,False,7.94,,2581.1,2597.9,2602.1,2580.4,0.0,0.0,,
A_straight,1,straight,0.8,0.0005,optical,43.5,False,9.35,,2564.3,2597.9,2602.1,2595.7,0.0,0.0,,
A_straight,1,straight,0.9,0.0001,optical,46.47,False,10.49,,2576.1,2597.9,2602.1,2582.8,0.0,0.0,,
A_straight,1,straight,1.0,0.0001,optical,46.39,False,11.75,,2575.7,2597.9,2602.1,2583.0,0.0,0.0,,
A_straight,1,straight,1.1,0.0003,optical,48.03,False,12.82,,2602.6,2597.9,2602.1,2580.7,0.0,0.0,,
A_straight,1,straight,1.2,0.0002,optical,48.13,False,13.89,,2620.6,2597.9,2602.1,2601.4,0.0,0.0,,
A_straight,1,straight,1.3,0.0001,optical,46.92,False,15.0,,2618.4,2597.9,2602.1,2621.6,0.0,0.0,,
A_straight,1,straight,1.4,0.0001,optical,46.47,False,16.24,,2617.0,2597.9,2602.1,2624.3,0.0,0.0,,
A_straight,1,straight,1.5,0.0006,optical,42.57,False,17.34,,2597.8,2597.9,2602.1,2637.9,0.0,0.0,,
A_straight,1,straight,1.6,0.0004,optical,43.69,False,18.64,,2605.0,2597.9,2602.1,2635.3,0.0,0.0,,
A_straight,1,straight,1.7,0.0005,optical,43.23,False,19.88,,2602.3,2597.9,2602.1,2636.5,0.0,0.0,,
A_straight,1,straight,1.8,0.0007,optical,41.13,False,21.01,,2583.8,2597.9,2602.1,2637.6,0.0,0.0,,
A_straight,1,straight,1.9,0.0008,optical,40.98,False,22.07,,2562.9,2597.9,2602.1,2617.9,0.0,0.0,,
A_straight,1,straight,2.0,0.0006,optical,42.26,False,23.23,,2561.8,2597.9,2602.1,2604.2,0.0,0.0,,
A_straight,1,straight,2.1,0.0002,optical,45.45,False,24.35,,2571.2,2597.9,2602.1,2586.4,0.0,0.0,,
A_straight,1,straight,2.2,0.0005,optical,43.39,False,25.69,,2564.1,2597.9,2602.1,2596.3,0.0,0.0,,
A_straight,1,straight,2.3,0.0006,optical,42.48,False,26.99,,2562.1,2597.9,2602.1,2602.4,0.0,0.0,,
A_straight,1,straight,2.4,0.0001,optical,46.85,False,28.06,,2578.4,2597.9,2602.1,2581.5,0.0,0.0,,
A_straight,1,straight,2.5,0.0003,optical,48.05,False,29.16,,2601.4,2597.9,2602.1,2580.3,0.0,0.0,,
A_straight,1,straight,2.6,0.0003,optical,47.92,False,30.36,,2609.4,2597.9,2602.1,2584.5,0.0,0.0,,
A_straight,1,straight,2.7,0.0002,optical,48.15,False,31.46,,2621.1,2597.9,2602.1,2603.9,0.0,0.0,,
A_straight,1,straight,2.8,0.0003,optical,45.1,False,32.52,,2611.9,2597.9,2602.1,2630.5,0.0,0.0,,
A_straight,1,straight,2.9,0.0006,optical,41.94,False,33.64,,2592.7,2597.9,2602.1,2638.5,0.0,0.0,,
A_straight,1,straight,3.0,0.0008,optical,40.63,False,34.76,,2574.3,2597.9,2602.1,2633.2,0.0,0.0,,
B_curved,1,curved,0.0,0.0001,optical,48.03,False,0.02,,2621.3,2597.8,2602.2,2610.7,0.0,0.0,,
B_curved,1,curved,0.1,0.0006,optical,42.34,False,1.06,,2600.2,2596.9,2603.1,2639.6,0.0,0.0,,
B_curved,1,curved,0.2,0.0008,optical,40.45,False,2.28,,2590.9,2596.0,2604.0,2645.3,0.0,0.0,,
B_curved,1,curved,0.3,0.0006,optical,41.52,False,3.63,,2599.4,2595.0,2605.0,2642.9,0.0,0.0,,
