sub_exp,trial,trail_type,dist_m,lateral_dev_m,modality,snr_db,trail_lost_all_four,elapsed_s,led_pwm,s0,s1,s2,s3,gas_adc,ambient_pct,switchover_latency_s,continued_following_or_trail_any
A_straight,1,straight,0.0,0.0006,optical,43.26,False,0.02,,2582.1,2599.8,2600.2,2625.5,0.0,0.0,,
A_straight,1,straight,0.1,0.0003,optical,45.23,False,1.03,,2570.1,2599.8,2600.2,2593.3,0.0,0.0,,
A_straight,1,straight,0.2,0.0003,optical,45.58,False,2.06,,2593.9,2599.8,2600.2,2571.3,0.0,0.0,,
A_straight,1,straight,0.3,0.0005,optical,43.97,False,3.09,,2624.0,2599.8,2600.2,2584.0,0.0,0.0,,
A_straight,1,straight,0.4,0.0001,optical,46.47,False,4.12,,2624.9,2599.8,2600.2,2616.3,0.0,0.0,,
A_straight,1,straight,0.5,0.0005,optical,44.2,False,5.15,,2596.3,2599.8,2600.2,2630.7,0.0,0.0,,
A_straight,1,straight,0.6,0.0006,optical,43.54,False,6.18,,2571.2,2599.8,2600.2,2611.7,0.0,0.0,,
A_straight,1,straight,0.7,0.0001,optical,46.45,False,7.22,,2577.0,2599.8,2600.2,2580.6,0.0,0.0,,
A_straight,1,straight,0.8,0.0005,optical,44.34,False,8.25,,2608.4,2599.8,2600.2,2572.3,0.0,0.0,,
A_straight,1,straight,0.9,0.0005,optical,44.59,False,9.29,,2628.5,2599.8,2600.2,2594.6,0.0,0.0,,
A_straight,1,straight,1.0,0.0001,optical,46.51,False,10.34,,2619.2,2599.8,2600.2,2623.2,0.0,0.0,,
A_straight,1,straight,1.1,0.0006,optical,43.51,False,11.37,,2587.4,2599.8,2600.2,2628.4,0.0,0.0,,
A_straight,1,straight,1.2,0.0004,optical,44.34,False,12.4,,2569.2,2599.8,2600.2,2601.7,0.0,0.0,,
A_straight,1,straight,1.3,0.0002,optical,46.26,False,13.43,,2586.0,2599.8,2600.2,2573.9,0.0,0.0,,
A_straight,1,straight,1.4,0.0006,optical,43.9,False,14.45,,2618.3,2599.8,2600.2,2577.8,0.0,0.0,,
A_straight,1,straight,1.5,0.0003,optical,45.86,False,15.49,,2628.2,2599.8,2600.2,2608.4,0.0,0.0,,
A_straight,1,straight,1.6,0.0003,optical,45.12,False,16.52,,2605.2,2599.8,2600.2,2630.2,0.0,0.0,,
A_straight,1,straight,1.7,0.0006,optical,43.21,False,17.55,,2575.5,2599.8,2600.2,2619.3,0.0,0.0,,
A_straight,1,straight,1.8,0.0003,optical,45.63,False,18.6,,2571.3,2599.8,2600.2,2589.7,0.0,0.0,,
A_straight,1,straight,1.9,0.0003,optical,45.39,False,19.64,,2595.8,2599.8,2600.2,2571.0,0.0,0.0,,
A_straight,1,straight,2.0,0.0005,optical,43.99,False,20.68,,2624.3,2599.8,2600.2,2584.5,0.0,0.0,,
A_straight,1,straight,2.1,0.0001,optical,46.41,False,21.72,,2625.5,2599.8,2600.2,2615.2,0.0,0.0,,
A_straight,1,straight,2.2,0.0004,optical,44.45,False,22.76,,2598.9,2599.8,2600.2,2630.9,0.0,0.0,,
A_straight,1,straight,2.3,0.0006,optical,43.43,False,23.79,,2572.0,2599.8,2600.2,2613.6,0.0,0.0,,
A_straight,1,straight,2.4,0.0001,optical,46.42,False,24.82,,2576.5,2599.8,2600.2,2581.2,0.0,0.0,,
A_straight,1,straight,2.5,0.0005,optical,44.39,False,25.85,,2607.6,2599.8,2600.2,2572.1,0.0,0.0,,
A_straight,1,straight,2.6,0.0004,optical,44.69,False,26.88,,2628.7,2599.8,2600.2,2595.8,0.0,0.0,,
A_straight,1,straight,2.7,0.0001,optical,46.45,False,27.93,,2618.2,2599.8,2600.2,2624.0,0.0,0.0,,
A_straight,1,straight,2.8,0.0006,optical,43.53,False,28.97,,2587.7,2599.8,2600.2,2628.6,0.0,0.0,,
A_straight,1,straight,2.9,0.0005,optical,44.15,False,30.01,,2569.3,2599.8,2600.2,2603.7,0.0,0.0,,
A_straight,1,straight,3.0,0.0001,optical,46.48,False,31.05,,2581.8,2599.8,2600.2,2576.4,0.0,0.0,,
A_straight,2,straight,0.0,0.0006,optical,42.85,False,0.02,,2577.1,2599.6,2600.4,2623.0,0.0,0.0,,
A_straight,2,straight,0.1,0.0003,optical,45.4,False,1.04,,2570.5,2599.6,2600.4,2590.4,0.0,0.0,,
A_straight,2,straight,0.2,0.0003,optical,45.5,False,2.07,,2597.4,2599.6,2600.4,2571.7,0.0,0.0,,
A_straight,2,straight,0.3,0.0005,optical,44.47,False,3.1,,2625.0,2599.6,2600.4,2588.0,0.0,0.0,,
A_straight,2,straight,0.4,0.0,optical,46.63,False,4.13,,2622.3,2599.6,2600.4,2619.7,0.0,0.0,,
